noise_1_channel	noise_2_channel	noise_3_channel	noise_4_channel	amp_channel	trig_channel
32767	-18	-18	0	28	3246
-32767	-18	-18	-19	28	6244
32740	1	-18	0	28	6357
-31946	1	1	-19	28	3661
5643	-18	-18	-19	47	8544
-6736	-18	-18	-19	47	2002
-24738	-18	-18	-19	47	9750
19531	-18	-37	0	28	1078
-32767	-18	-18	-19	28	10052
32767	-18	-18	-19	28	1775
-32767	1	-18	0	47	7846
32767	1	-18	-19	47	4867
-32767	-18	-18	-19	47	4848
20550	-18	1	0	47	7582
-19605	-18	-18	-19	9	2680
-9755	-18	-18	0	47	9204
6417	-18	-18	0	47	1455
-32767	-18	-18	0	9	10109
31665	1	-18	-19	47	1115
-32767	-18	-18	-19	47	9241
32767	1	-18	-19	9	3227
-32767	1	-18	-19	47	6319
32767	-18	-18	-19	47	6244
-32097	-18	-18	-19	28	3642
5699	1	-18	-19	65	8525
-6472	1	-18	-19	47	1983
-24946	-18	-18	-19	47	9788
19475	1	-18	-19	65	1097
-32767	-18	-18	-19	47	9977
32767	-18	-18	0	65	1907
-32767	1	-18	-19	28	7808
32767	-18	-37	-19	47	4773
-32767	1	1	-19	65	4811
20305	-18	-37	-19	9	7601
-19605	-18	1	-19	28	2699
-9906	-18	-18	0	65	9204
6605	-18	1	0	47	1455
-32767	1	-18	-19	28	10090
31759	-18	-18	-19	65	1134
-32767	-18	-37	-19	47	9260
32767	-18	-18	-19	28	3227
-32767	-18	-18	-19	47	6262
32703	1	-18	-19	47	6376
-31852	-18	-18	-19	28	3604
5548	-18	-18	-19	9	8525
-6491	1	-18	-19	47	2002
-24927	-18	-18	0	65	9788
19588	1	-18	0	47	1097
-32767	-18	-18	0	47	9977
32767	1	-18	18	9	1888
-32767	-18	1	0	28	7865
32767	-18	-18	-19	28	4905
-32767	-18	1	0	65	4811
20229	-18	-18	0	47	7582
-19587	-18	-18	-19	28	2699
-10076	-18	-18	-19	28	9241
6794	1	-18	-19	47	1436
-32767	1	-37	-19	47	10071
31835	1	1	0	65	1153
-32767	-18	-18	0	65	9260
32767	-18	-18	0	28	3246
-32767	-18	-18	-19	47	6262
32533	1	-18	-19	65	6338
-31890	1	-18	-19	47	3642
5454	-18	1	0	28	8581
-6623	-18	-18	0	28	2020
-25002	-18	-18	-19	65	9731
19720	1	-18	0	28	1097
-32767	1	-18	0	65	9977
32767	1	1	0	28	1888
-32767	-18	-18	-19	28	7827
32767	-18	-18	-19	47	4867
-32767	-18	-18	0	28	4830
20116	-18	-18	-19	9	7582
-19568	1	-18	0	28	2680
-10057	-18	-18	0	65	9241
6662	-18	-18	-19	65	1474
-32767	1	-18	0	28	10090
31816	1	-18	-19	47	1115
-32767	-18	-18	0	47	9204
32767	1	-18	-19	28	3284
-32767	-18	-18	-19	28	6300
32627	-18	-18	-19	28	6357
-31890	1	-18	-19	28	3623
5586	-18	-18	-19	65	8563
-6528	-18	-18	0	28	2020
-25002	-18	-18	-19	47	9788
19607	-18	-18	0	47	1097
-32767	-18	-18	-19	28	9995
32767	-18	-37	-19	47	1945
-32767	-18	-18	-19	47	7884
32767	-18	-18	0	28	4792
-32767	1	-18	0	65	4811
20362	-18	-18	0	47	7601
-19492	1	-18	-19	47	2737
-9982	-18	-18	0	47	9222
6624	-18	-18	-19	28	1455
-32767	-18	-18	0	47	10090
31721	-18	-18	-19	28	1172
-32767	-18	-18	-19	47	9222
32767	1	-18	-19	47	3189
-32767	-18	-18	-19	28	6300
32703	-18	-18	-19	47	6394
-32097	-18	-18	0	47	3661
5832	-18	-18	0	47	8506
-6887	-18	-18	0	47	2002
-24606	-18	-18	-19	65	9788
19380	-18	-18	0	47	1115
-32767	-18	-18	-19	28	9995
32767	1	-18	0	65	1851
-32767	-18	-18	0	9	7884
32767	-18	-18	0	28	4811
-32767	-18	-18	0	47	4830
20663	-18	-37	0	47	7507
-19870	-18	-18	-19	9	2718
-9491	1	-37	0	47	9241
6171	1	-18	0	47	1474
-32767	-18	-18	-19	47	10071
31476	1	-18	-19	28	1115
-32767	-18	-18	-19	84	9279
32767	1	-18	0	47	3284
-32767	-18	-37	-19	47	6300
32767	-18	-18	0	28	6281
-32305	1	1	-19	65	3679
5983	-18	-18	0	65	8525
-6906	-18	-37	0	65	2020
-24530	-18	-18	-19	47	9731
19210	1	-18	-19	65	1115
-32767	-18	-18	0	28	10033
32767	1	-18	0	47	1813
-32767	1	-18	-19	28	7865
32767	1	-18	-19	47	4792
-32767	1	-18	0	47	4905
20739	-18	1	0	28	7582
-19907	-18	-18	-19	28	2718
-9623	-18	-18	-19	47	9204
6360	-18	-18	-19	65	1455
-32767	-18	1	0	9	10071
31382	-18	-18	0	47	1115
-32767	-18	-18	-19	47	9241
32767	-18	-18	0	28	3170
-32767	-18	1	0	47	6376
32767	-18	-18	0	47	6281
-32248	1	-18	0	47	3642
6058	1	-18	-19	47	8525
-7132	-18	-18	0	47	2020
-24417	-18	-18	0	28	9769
19380	1	-18	0	47	1078
-32767	-18	-18	18	65	10014
32767	-18	-18	0	28	1832
-32767	-18	-18	0	65	7903
32767	-18	1	-19	47	4754
-32767	1	-18	-19	47	4848
20758	-18	-18	-19	28	7544
-20134	1	1	-19	47	2756
-9378	1	-18	-19	28	9260
6020	1	1	-19	47	1511
-32767	-18	-18	0	84	10090
31363	-18	-18	-19	47	1134
-32767	1	-18	0	47	9260
32767	-18	-18	-19	47	3114
-32767	1	-18	-19	65	6262
32767	-18	-18	-19	47	6281
-32324	1	-18	-19	65	3698
6096	1	-18	-19	28	8487
-7151	-18	1	-19	9	1983
-24247	-18	-18	0	47	9788
19059	1	-18	-19	47	1115
-32767	1	-18	0	65	10014
32767	-18	1	0	28	1851
-32767	1	-18	-19	47	7940
32767	20	-18	0	47	4848
-32767	-18	-18	0	47	4905
20984	-18	-18	0	47	7488
-20096	-18	-18	0	65	2718
-9265	1	-18	-19	47	9204
5964	1	-18	0	47	1511
-32767	1	1	0	47	10090
31212	-18	1	0	84	1115
-32767	1	-18	0	28	9298
32767	1	1	-19	28	3170
-32767	-18	-18	0	28	6357
32767	-18	-18	-19	28	6244
-32588	1	-18	0	47	3661
6435	-18	1	0	47	8525
-7227	-18	1	0	28	2039
-24096	-18	-18	-19	28	9713
18965	1	1	0	65	1097
-32767	-18	-18	-19	47	10014
32767	1	1	0	47	1907
-32767	1	-18	-19	47	7940
32767	-18	1	-19	28	4679
-32767	1	-18	0	28	4905
21097	-18	-18	-19	28	7526
-20379	-18	-18	-19	47	2756
-9019	-18	-18	0	47	9241
5907	1	-18	-19	28	1455
-32767	1	-18	0	65	10090
31136	1	-18	0	9	1115
-32767	-18	-18	0	28	9260
32767	1	1	-19	47	3170
-32767	-18	1	-19	47	6394
32767	-18	-18	-19	65	6319
-32456	1	-18	-19	65	3717
6454	-18	1	-19	28	8449
-7378	-18	-18	-19	84	2039
-24247	-18	-18	0	65	9769
19022	1	-18	-19	9	1115
-32767	-18	1	-19	47	10033
32767	-18	-18	-19	9	1870
-32767	-18	-18	-19	28	7959
32767	-18	-18	-19	28	4792
-32767	-18	-18	-19	28	4867
20965	-37	-18	-19	47	7526
-20077	-18	-18	-19	65	2737
-9340	-18	-18	0	28	9204
6115	1	-18	-19	47	1492
-32767	-18	-18	0	65	10052
31401	1	-18	-19	28	1115
-32767	-18	-37	0	47	9317
32767	-18	-18	-19	47	3189
-32767	-18	1	-19	47	6357
32767	1	-18	0	47	6281
-32494	-18	-18	0	47	3679
6247	-18	-18	-19	28	8525
-7094	1	1	0	28	2002
-24229	-18	-18	-19	47	9750
19135	-18	1	0	28	1078
-32767	-18	-18	0	28	10033
32767	-18	-18	0	28	1794
-32767	1	1	-19	47	7865
32767	-18	-18	-19	28	4754
-32767	-18	-18	0	47	4905
20947	1	-18	-19	47	7526
-20134	1	-18	0	47	2718
-9283	-18	-18	-19	28	9222
5907	-18	-18	-19	65	1492
-32767	1	-18	-19	47	10090
31438	-18	-18	-19	47	1097
-32767	1	-18	0	47	9260
32767	-18	-18	-19	28	3246
-32767	1	-18	0	28	6357
32767	-18	-18	0	9	6225
-32645	1	1	0	28	3661
6511	1	-18	-19	65	8449
-7378	1	-18	0	28	2058
-24153	-18	-18	-19	28	9750
19078	-18	1	0	28	1097
-32767	-18	1	-19	28	10033
32767	1	-18	0	84	1851
-32767	-18	-18	-19	28	7903
32767	1	-37	0	28	4735
-32767	-18	1	0	47	4848
21079	-18	-18	-19	65	7544
-20266	-18	-18	0	47	2775
-9057	-18	-18	0	28	9204
5926	1	-18	-19	28	1455
-32767	-18	-18	-19	47	10090
31061	1	-18	0	65	1134
-32767	1	-18	0	28	9317
32767	-18	-18	-19	28	3057
-32767	1	-18	-19	47	6357
32767	-18	-18	0	47	6262
-32588	1	-18	0	28	3717
6586	-18	-18	0	47	8487
-7227	1	-18	0	65	2002
-24040	1	-18	0	28	9731
19003	1	1	0	47	1115
-32767	1	-18	-19	28	9995
32767	1	1	0	47	1794
-32767	1	1	0	47	7978
32767	1	-18	0	28	4811
-32767	1	-18	0	65	4924
21154	1	-18	0	47	7469
-20304	1	-18	0	47	2718
-9076	-18	-18	0	65	9204
5756	1	-18	-19	65	1492
-32767	1	-18	0	28	10071
31193	-18	-18	-19	28	1097
-32767	1	-18	-19	9	9317
32767	1	-18	-19	28	3189
-32767	1	-18	0	47	6376
32767	1	-18	0	47	6244
-32550	1	-18	0	47	3755
6586	1	-18	0	28	8506
-7340	1	-18	0	9	2058
-23964	-18	-18	0	65	9750
18795	1	-18	-19	47	1115
-32767	-18	-18	0	28	10052
32767	1	-18	0	47	1832
-32767	1	-18	0	28	7922
32767	1	1	0	28	4735
-32767	-18	1	0	47	4943
21230	1	-18	0	47	7526
-20436	1	-18	-19	65	2737
-8944	20	1	-19	47	9185
5869	1	-18	-19	47	1474
-32767	1	-18	-19	28	10109
31118	20	-18	-19	47	1097
-32767	-18	1	0	9	9298
32767	-18	-18	-19	47	3133
-32767	-18	1	-19	9	6432
32767	1	-18	-19	28	6281
-32513	1	-18	0	47	3661
6398	-18	-37	0	47	8487
-7321	1	-18	0	28	2039
-24134	-18	-18	0	9	9750
18946	1	-18	0	47	1097
-32767	1	-18	-19	28	10033
32767	-18	1	0	47	1851
-32767	-18	-18	-19	47	7940
32767	1	1	0	28	4716
-32767	1	-18	-19	47	4886
20965	1	-18	0	47	7526
-20228	-18	-18	0	28	2793
-9151	-18	1	0	28	9222
6039	1	-18	-19	28	1455
-32767	-18	1	0	28	10052
31231	1	1	-19	28	1097
-32767	1	-18	0	28	9260
32767	1	-18	18	47	3133
-32767	1	-18	-19	47	6338
32767	1	-18	0	65	6319
-32588	1	-18	0	28	3698
6435	1	-18	0	9	8525
-7245	-18	-18	0	28	2002
-24134	-18	-18	0	28	9750
18701	-18	-37	-19	9	1115
-32767	-18	-18	-19	47	10071
32767	1	-18	0	9	1775
-32767	1	-18	-19	9	7922
32767	1	-18	-19	28	4811
-32767	1	-18	0	28	4905
21022	1	-18	0	28	7544
-20228	1	-37	-19	47	2737
-9208	1	1	0	47	9204
5983	1	-18	0	9	1511
-32767	1	-18	0	9	10090
31155	-18	-18	-19	9	1115
-32767	-18	1	0	47	9317
32767	-18	-18	0	28	3227
-32767	-18	-18	0	28	6338
32767	-18	-18	-19	28	6225
-32418	1	-18	0	28	3642
6284	-18	1	0	28	8525
-7057	1	-18	-19	28	2020
-24304	1	-18	-19	28	9731
18984	1	-18	0	65	1097
-32767	1	-18	0	47	10033
32767	1	1	0	28	1870
-32767	1	1	-19	28	7884
32767	-18	1	0	9	4698
-32767	1	1	-19	28	4886
20984	1	-18	0	28	7563
-20228	1	-18	0	28	2756
-9265	-18	-18	0	28	9222
6001	1	-18	0	9	1455
-32767	1	-18	-19	28	10090
31363	1	-18	-19	28	1097
-32767	1	-18	-19	28	9260
32767	-18	-18	0	28	3170
-32767	-18	-18	0	65	6319
32767	1	-18	-19	28	6319
-32475	1	-18	-19	47	3661
6228	-18	1	-19	47	8487
-7132	-18	-37	0	28	2020
-24266	1	-18	0	28	9750
19078	1	1	0	47	1078
-32767	1	1	-19	65	10014
32767	1	-18	0	28	1832
-32767	1	-18	0	28	7978
32767	-18	-18	0	28	4830
-32767	-18	-18	-19	47	4886
20947	1	-18	0	47	7526
-20153	1	-18	0	9	2756
-9208	-18	-18	0	28	9185
5964	-18	-18	0	28	1492
-32767	-18	1	0	28	10090
31118	1	-18	-19	47	1134
-32767	-18	-18	0	47	9336
32767	1	1	0	47	3114
-32767	-18	1	-19	47	6338
32767	1	1	-19	9	6225
-32588	1	-18	0	28	3698
6454	-18	1	-19	9	8506
-7378	-18	-18	0	28	2002
-24078	-18	-18	0	47	9731
18890	1	-18	-19	9	1097
-32767	-18	-18	-19	28	10033
32767	-18	-18	0	28	1813
-32767	-18	-18	0	65	7959
32767	-18	-18	0	28	4735
-32767	1	1	0	47	4962
21324	-18	1	-19	9	7507
-20436	1	-18	-19	47	2756
-8925	-18	1	0	28	9185
5756	-18	1	0	47	1511
-32767	1	-18	0	28	10071
31023	1	1	0	28	1059
-32767	1	-18	0	65	9279
32767	-18	1	-19	28	3170
-32767	1	-18	-19	84	6413
32767	-18	-18	-19	28	6244
-32767	1	-18	0	47	3679
6794	1	-18	-19	28	8487
-7661	1	-18	-19	47	2077
-23832	1	-18	0	47	9769
18625	1	-18	0	28	1115
-32767	1	-18	0	47	10052
32767	1	-18	0	47	1851
-32767	1	-18	-19	47	7978
32767	-18	-18	0	9	4622
-32767	1	-18	0	28	4943
21475	1	-18	-19	28	7507
-20455	1	-18	0	9	2793
-8755	-18	-18	-19	28	9185
5605	1	-18	-19	28	1474
-32767	-18	1	0	47	10090
30910	1	-18	-19	47	1097
-32767	1	-18	0	28	9336
32767	1	1	0	47	3076
-32767	1	-18	-19	47	6376
32767	1	-18	-19	28	6244
-32767	1	-18	-19	28	3736
6945	1	-18	-19	47	8449
-7679	1	-18	-19	47	2039
-23662	1	1	-19	28	9694
18625	1	-18	-19	28	1115
-32767	-18	-18	-19	47	10014
32767	1	-18	-19	65	1775
-32767	-18	-18	0	47	7959
32767	1	1	0	28	4716
-32767	1	-18	-19	28	4924
21456	-18	-18	-19	9	7431
-20662	1	-18	-19	65	2775
-8717	-18	-18	0	47	9204
5530	1	-18	-19	47	1511
-32767	1	-18	-19	47	10071
31136	1	-18	-19	65	1097
-32767	1	-18	0	47	9317
32767	-18	-37	0	47	3208
-32767	1	-18	0	47	6357
32767	-18	1	0	47	6187
-32739	1	-18	0	47	3698
6662	-18	-18	0	28	8468
-7415	1	-37	-19	28	2039
-23964	1	-18	-19	9	9713
18758	-18	-18	0	47	1115
-32767	-18	-18	0	47	10052
32767	-18	-18	0	9	1832
-32767	-18	-18	0	84	7940
32767	-18	-37	0	28	4735
-32767	1	-18	0	9	4962
21248	-18	1	-19	47	7544
-20285	1	-18	0	84	2793
-9038	1	-18	0	65	9147
5869	1	-37	0	28	1492
-32767	1	-18	-19	28	10071
31306	1	-18	0	47	1115
-32767	1	-18	0	47	9279
32767	-18	-18	-19	47	3170
-32767	1	-18	0	28	6376
32767	1	-18	-19	47	6281
-32531	1	-18	-19	47	3642
6303	-18	-18	0	28	8487
-7132	1	-18	-19	65	2020
-24229	-18	-18	0	47	9731
19097	1	-18	0	47	1097
-32767	1	-18	-19	9	10014
32767	-18	-18	0	47	1851
-32767	1	-18	0	47	7959
32767	1	-18	18	47	4754
-32767	-18	-18	-19	28	4867
20852	-18	-18	-19	65	7526
-20171	1	-18	0	9	2737
-9378	-18	-18	-19	28	9222
6171	-18	-18	0	9	1492
-32767	1	1	-19	47	10071
31325	1	-18	0	47	1115
-32767	-18	-37	0	28	9279
32767	-18	-18	0	28	3170
-32767	-18	-18	0	65	6319
32767	-18	-18	-19	47	6262
-32324	1	-18	0	28	3698
6284	-18	-18	-19	47	8525
-7208	1	-18	0	28	2039
-24247	-18	-18	0	47	9769
19059	1	-18	-19	9	1115
-32767	1	1	-19	28	10033
32767	1	-18	0	47	1813
-32767	1	-18	0	84	7940
32767	1	-18	-19	47	4811
-32767	1	-18	0	47	4924
21173	-18	-18	-19	28	7469
-20228	1	-18	0	47	2737
-9132	-18	-18	0	9	9204
5869	20	-18	0	9	1474
-32767	1	1	0	47	10090
31250	1	-18	-19	47	1097
-32767	1	-18	0	28	9354
32767	1	-18	-19	28	3095
-32767	1	-18	0	28	6413
32767	1	-18	0	28	6225
-32720	-18	-18	-19	28	3679
6586	-18	-18	0	47	8525
-7321	1	-18	-19	9	2058
-24002	-18	-18	0	47	9713
18871	1	1	0	47	1115
-32767	1	-18	-19	28	10071
32767	1	-18	0	47	1832
-32767	-18	-18	0	28	7959
32767	-18	-18	-19	65	4660
-32767	-18	-18	-19	9	4924
21437	-18	-18	0	47	7469
-20605	1	-18	-19	47	2775
-8698	-18	-18	0	47	9185
5341	1	-18	0	47	1511
-32767	1	-18	0	47	10071
30853	1	1	0	28	1078
-32767	1	-18	-19	28	9298
32767	-18	-18	0	65	3095
-32767	-18	-18	-19	47	6451
32767	-18	-18	0	28	6262
-32767	1	-18	0	28	3736
7152	-18	-18	0	47	8393
-7906	1	-18	0	28	2039
-23511	1	-18	-19	28	9713
18399	1	-18	0	47	1134
-32767	-18	-18	0	9	10033
32767	1	1	0	65	1794
-32767	-18	-18	-19	47	8016
32767	1	-18	0	47	4698
-32767	-18	-18	0	28	4962
21928	1	-18	-19	47	7412
-20907	1	-37	-19	47	2775
-8302	-18	-18	-19	47	9185
5322	-18	-18	0	47	1511
-32767	1	-18	0	47	10090
30721	1	-18	0	47	1097
-32767	1	-18	-19	28	9411
32767	1	-18	-19	47	3076
-32767	-18	-18	-19	9	6432
32767	1	-18	0	47	6206
-32767	1	-18	0	28	3755
7228	-18	-18	0	47	8449
-7925	1	-18	0	28	2039
-23323	1	-18	0	28	9694
18342	1	-18	0	28	1115
-32767	-18	-18	0	47	10090
32767	-18	-18	-19	47	1719
-32767	-18	1	-19	47	7959
32767	-18	-18	0	28	4641
-32767	-18	-18	0	9	4980
21777	-18	-18	0	28	7488
-20926	-18	1	-19	28	2793
-8472	-18	-18	0	47	9166
5379	-18	-37	0	47	1511
-32767	1	-18	-19	47	10052
30740	1	-18	0	28	1078
-32767	-18	1	0	28	9317
32767	1	-37	0	28	3114
-32767	-18	-18	0	47	6470
32767	1	-18	-19	28	6149
-32767	1	-18	-19	28	3736
7096	-18	-18	0	47	8412
-7868	1	-18	-19	28	2077
-23587	-18	-18	0	47	9750
18550	1	-18	0	28	1097
-32767	-18	-18	-19	28	10014
32767	1	-18	0	9	1794
-32767	-18	-18	0	28	7978
32767	1	-18	0	47	4641
-32767	-18	-18	-19	9	4943
21645	-18	-18	-19	65	7507
-20794	-18	-18	0	47	2775
-8510	-18	-18	0	47	9147
5265	1	-18	0	47	1511
-32767	1	1	-19	28	10071
30683	-18	-18	0	65	1115
-32767	-18	-18	0	28	9336
32767	1	-37	0	28	3020
-32767	-18	-18	0	65	6451
32767	1	-18	0	28	6206
-32767	1	1	0	28	3755
7266	-18	-18	0	65	8412
-8019	1	-18	0	47	2058
-23361	1	-18	0	47	9713
18229	1	-18	0	47	1134
-32767	1	-18	0	47	10052
32767	1	-18	0	28	1756
-32767	-18	-18	-19	47	8035
32767	1	-18	0	28	4679
-32767	-18	-18	0	65	4999
21965	-18	-18	0	65	7394
-21153	-18	-18	-19	65	2775
-8246	1	-37	0	28	9147
5001	1	-18	-19	9	1492
-32767	-18	-37	-19	65	10052
30570	-18	-18	0	47	1134
-32767	1	-18	0	47	9336
32767	-18	-18	-19	-10	3095
-32767	-18	-18	0	47	6376
32767	-18	-18	0	65	6168
-32767	1	-18	-19	47	3755
7322	-18	-18	-19	47	8468
-8113	-18	-18	0	9	2058
-23361	-18	-37	0	28	9713
18267	1	-37	0	47	1097
-32767	-18	-18	-19	9	10071
32767	-18	1	0	47	1756
-32767	-18	-18	0	47	8053
32767	-18	-18	0	47	4660
-32767	-18	-18	0	65	5018
21947	-18	-18	0	47	7488
-20851	1	-18	-19	47	2775
-8208	-18	-18	0	28	9147
5190	1	-18	0	47	1474
-32767	1	-18	0	65	10052
30646	-18	-37	0	47	1115
-32767	-18	-37	0	47	9317
32767	1	-18	0	28	3057
-32767	1	-18	0	65	6507
32767	-18	-18	0	28	6225
-32767	1	-37	0	47	3736
7303	-18	-18	0	28	8374
-8038	-18	-18	0	28	2020
-23323	1	-18	-19	28	9694
18324	-18	-18	0	28	1097
-32767	-18	-18	-19	47	9995
32767	-18	-18	0	47	1794
-32767	-18	1	0	47	8016
32767	-18	-18	0	65	4603
-32767	-18	-18	0	47	4943
21909	-18	-18	0	47	7431
-21134	1	-18	-19	9	2812
-8227	-18	-18	0	28	9185
5114	-18	-18	0	47	1511
-32767	1	-18	-19	28	10071
30627	1	-18	0	47	1078
-32767	1	-18	0	28	9336
32767	1	-18	-19	47	3057
-32767	-18	-18	18	65	6432
32767	1	-37	0	47	6262
-32767	1	1	0	28	3774
7322	1	-18	18	65	8449
-8057	1	1	0	28	2058
-23323	-18	-18	-19	47	9713
18305	1	-18	-19	47	1097
-32767	-18	-18	-19	47	10052
32767	-18	1	0	28	1719
-32767	1	-37	-19	47	8016
32767	-18	-18	-19	65	4679
-32767	1	-18	0	47	4980
21928	-18	-18	0	84	7431
-20870	-18	-18	0	47	2793
-8340	1	-18	0	9	9185
5133	-18	-18	0	47	1511
-32767	-18	-18	0	84	10052
30646	1	-18	0	65	1059
-32767	-18	-18	0	28	9354
32767	1	-18	0	47	3095
-32767	1	-18	0	28	6470
32767	-18	-18	0	28	6112
-32767	1	-18	-19	28	3698
7152	1	1	0	65	8431
-7944	1	-18	0	47	2058
-23436	1	1	0	84	9694
18399	1	-18	0	47	1097
-32767	1	-18	-19	65	10033
32767	1	-18	-19	47	1794
-32767	1	-18	-19	47	7959
32767	-18	-18	-19	28	4603
-32767	-18	-18	-19	47	4962
21758	-18	-18	-19	9	7488
-20889	-18	-18	0	47	2775
-8415	-18	-18	-19	47	9128
5284	-18	-18	-19	47	1474
-32767	1	-37	0	47	10033
30665	-18	-18	0	47	1078
-32767	-18	-18	0	65	9298
32767	-18	-18	-19	47	3076
-32767	-18	-18	-19	47	6451
32767	-18	-37	-19	47	6206
-32767	1	-18	0	9	3717
7058	-18	-37	0	65	8431
-7925	-18	-18	0	28	2039
-23398	-18	1	0	47	9750
18324	-18	1	0	65	1134
-32767	-18	-18	-19	47	10014
32767	1	-18	-19	47	1738
-32767	-18	-18	0	47	8053
32767	1	-37	-19	28	4735
-32767	-18	1	0	28	4924
21852	-18	-18	-19	65	7431
-20851	-18	-18	-19	47	2812
-8283	1	-18	-19	47	9185
5322	1	-37	0	9	1474
-32767	1	-18	0	47	10052
30551	-18	1	0	47	1097
-32767	-18	-18	0	28	9373
32767	-18	-18	-19	47	3020
-32767	1	-18	0	47	6413
32767	-18	-18	0	47	6168
-32767	-18	-18	0	28	3755
7228	-18	-18	0	28	8449
-7944	1	1	-19	28	2039
-23417	-18	1	-19	9	9694
18437	-18	-18	0	28	1115
-32767	-18	-18	0	28	10033
32767	1	-18	0	47	1756
-32767	1	-18	-19	28	7978
32767	1	1	0	47	4679
-32767	-18	-18	0	28	4980
21815	1	-18	-19	-10	7431
-21002	1	-18	0	28	2756
-8434	-18	-18	-19	28	9185
5416	1	-18	0	65	1511
-32767	1	-18	0	47	10052
30797	1	-37	0	65	1059
-32767	1	-18	0	28	9298
32767	1	-18	-19	28	3076
-32767	1	1	0	28	6470
32767	1	-18	0	65	6225
-32767	1	-18	-19	47	3717
7001	1	-18	0	47	8487
-7830	1	-18	0	9	2077
-23493	-18	-18	-19	47	9731
18437	1	-18	0	28	1115
-32767	-18	-18	0	65	10071
32767	1	-18	-19	47	1851
-32767	1	-18	-19	28	8016
32767	1	1	0	47	4584
-32767	1	-37	18	47	4924
21682	-18	-18	0	28	7469
-20794	1	-18	-19	65	2793
-8378	1	-18	0	47	9166
5454	1	1	0	47	1492
-32767	-18	-18	0	65	10071
30759	1	-18	0	47	1115
-32767	-18	-18	-19	47	9336
32767	1	-18	-19	65	3057
-32767	-18	-18	-19	28	6451
32767	-18	-37	0	47	6206
-32767	-18	-18	0	28	3755
7115	-18	-18	0	9	8412
-7812	1	-18	-19	47	2058
-23474	-18	-18	0	47	9675
18512	-18	-18	0	9	1134
-32767	1	1	0	47	10071
32767	1	-18	18	28	1756
-32767	-18	-18	0	47	7978
32767	1	-18	0	28	4716
-32767	1	-18	0	47	4962
21852	-18	-18	0	47	7431
-20794	-18	-37	0	9	2756
-8453	-18	1	0	28	9166
5247	1	-18	0	28	1530
-32767	1	-18	0	47	10052
30778	1	-18	0	28	1059
-32767	1	-18	0	47	9373
32767	-18	-18	-19	47	3170
-32767	-18	-18	0	65	6470
32767	-18	-18	-19	28	6149
-32767	-18	-18	0	9	3755
7360	1	-18	0	47	8449
-8076	1	-18	0	9	2058
-23342	1	-18	0	28	9713
18191	-18	-18	0	47	1134
-32767	-18	-18	0	28	10090
32767	-18	-18	0	28	1775
-32767	1	-18	-19	47	7959
32767	1	-18	0	28	4622
-32767	-18	-18	0	47	4999
21984	-18	1	-19	47	7469
-21002	-18	-18	0	65	2793
-8038	-18	-18	-19	47	9147
4945	1	-18	0	28	1530
-32767	1	-18	0	9	10033
30344	-18	-18	0	28	1078
-32767	-18	1	-19	28	9373
32767	-18	-18	-19	47	3038
-32767	-18	-18	-19	28	6526
32767	-18	-18	-19	47	6168
-32767	1	-18	-19	28	3736
7756	-18	-18	-19	47	8431
-8397	1	-18	-19	47	2096
-22908	-18	-18	0	28	9694
18059	-18	-37	-19	28	1097
-32767	-18	1	-19	47	10052
32767	1	-18	-19	47	1700
-32767	-18	1	0	47	8091
32767	-18	-18	0	9	4603
-32767	-18	-37	-19	28	5056
22400	-18	-18	-19	28	7431
-21436	1	-18	0	9	2812
-7623	-18	-18	0	9	9147
4662	1	-18	-19	47	1511
-32767	-18	-18	-19	28	10033
30306	1	-18	0	28	1097
-32767	1	-18	0	65	9373
32767	-18	-18	-19	47	2963
-32767	-18	-18	-19	47	6470
32767	1	-18	0	47	6112
-32767	1	-18	-19	28	3793
7983	1	-18	0	28	8412
-8661	1	-18	0	65	2077
-22776	-18	-18	-19	47	9694
17625	1	-18	0	47	1153
-32767	-18	-18	-19	47	10052
32767	1	-18	0	47	1681
-32767	1	-18	0	47	8091
32767	1	1	-19	47	4622
-32767	-18	1	0	47	5056
22513	-18	1	-19	65	7394
-21474	1	-18	-19	47	2812
-7585	-18	-18	-19	28	9109
4586	1	1	-19	28	1530
-32767	1	-18	-19	65	10052
30023	1	-18	0	47	1078
-32767	1	-37	0	9	9411
32767	1	-18	0	47	2925
-32767	1	-18	-19	28	6545
32767	-18	-18	0	47	6074
-32767	1	-18	-19	9	3774
8039	-18	-18	0	47	8412
-8755	-18	-18	0	28	2096
-22719	1	1	-19	47	9675
17795	1	1	0	47	1134
-32767	1	-18	0	65	10052
32767	1	-18	0	9	1756
-32767	1	-37	-19	28	8110
32767	-18	-18	-19	47	4528
-32767	-18	-18	0	9	5037
22418	1	-18	0	28	7431
-21530	1	-18	0	47	2812
-7623	1	-18	0	28	9147
4718	1	-18	-19	47	1530
-32767	-18	-18	0	65	10033
30193	1	-18	0	47	1078
-32767	-18	-18	0	84	9373
32767	1	-18	-19	28	3020
-32767	1	-18	-19	47	6564
32767	1	-18	-19	9	6168
-32767	1	-18	18	47	3811
7737	-18	-18	-19	47	8374
-8510	1	-18	-19	47	2096
-22794	1	-18	0	47	9694
17795	1	-18	18	-29	1134
-32767	1	-18	-19	47	10071
32767	-18	-18	-19	47	1756
-32767	-18	-18	0	28	8091
32767	1	-37	0	47	4679
-32767	1	-18	-19	47	4999
22362	1	-18	0	47	7394
